status	kind	object_key	production_md5	repository_md5
repository_only	COL	public.partner_onboarding.public_subheadline	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding.schema_version	-	f5a997303bdb4990d34e8f1b755ba712
repository_only	COL	public.partner_onboarding.show_partner_logo	-	b7c3658438a9aa194a3b5e0f41e55636
repository_only	COL	public.partner_onboarding.show_powered_by	-	b7c3658438a9aa194a3b5e0f41e55636
repository_only	COL	public.partner_onboarding.status	-	32dd406aa98bd0250c0aad4ac9f54952
repository_only	COL	public.partner_onboarding.submission_request_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding.submitted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding.submitted_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding.submitted_schema_version	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding.support_instructions	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding.target_launch_date	-	675cc7757f1a295bf833cd0d72b402cb
repository_only	COL	public.partner_onboarding.target_launch_date_changed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding.target_launch_date_changed_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding.target_launch_date_reason	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding.training_review_ready	-	80e05d65bdc8eebb7a551116251bde5c
repository_only	COL	public.partner_onboarding.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_activity.actor_user_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_activity.artifact_version_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_activity.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_activity.dedupe_key	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_activity.event_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_activity.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_activity.occurred_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_activity.owner_type	-	7e4d8888f406b4719c6ef861b04e8388
repository_only	COL	public.partner_onboarding_activity.request_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_activity.section_key	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_activity.status_code	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_activity.summary_code	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_activity.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_agreements.agreement_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_agreements.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_agreements.effective_date	-	675cc7757f1a295bf833cd0d72b402cb
repository_only	COL	public.partner_onboarding_agreements.finalized_asset_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_agreements.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_agreements.internal_notes	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_agreements.internal_reference	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_agreements.is_required	-	80e05d65bdc8eebb7a551116251bde5c
repository_only	COL	public.partner_onboarding_agreements.partner_safe_detail	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_agreements.recorded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_agreements.recorded_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_agreements.status	-	9e03feac962edfaf0e82338775d4799b
repository_only	COL	public.partner_onboarding_agreements.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_agreements.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_agreements_safe.agreement_type	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_agreements_safe.created_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_agreements_safe.effective_date	-	675cc7757f1a295bf833cd0d72b402cb
repository_only	COL	public.partner_onboarding_agreements_safe.finalized_asset_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_agreements_safe.id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_agreements_safe.is_required	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_agreements_safe.partner_safe_detail	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_agreements_safe.recorded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_agreements_safe.status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_agreements_safe.updated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_agreements_safe.workspace_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_artifact_reviews.artifact_version_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_reviews.comments	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_reviews.decision	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_artifact_reviews.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_artifact_reviews.request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_reviews.reviewed_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_artifact_reviews.reviewer_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_artifact_reviews.reviewer_user_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_reviews.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_versions.approval_status	-	32dd406aa98bd0250c0aad4ac9f54952
repository_only	COL	public.partner_onboarding_artifact_versions.artifact_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_versions.generated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_artifact_versions.generated_by	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_versions.generation_error_code	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions.generation_status	-	f5e147840997ecb62f0645b3d75c6a35
repository_only	COL	public.partner_onboarding_artifact_versions.generator_version	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_artifact_versions.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_artifact_versions.invalidated_against_snapshot_hash	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions.normalized_snapshot	-	059b5ef2983c582a4bb3674d92da8295
repository_only	COL	public.partner_onboarding_artifact_versions.partner_review_status	-	b99ccd6acbc47c08af19f26809cd54f3
repository_only	COL	public.partner_onboarding_artifact_versions.partner_visible_instructions	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions.rendered_content	-	059b5ef2983c582a4bb3674d92da8295
repository_only	COL	public.partner_onboarding_artifact_versions.request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_versions.snapshot_hash	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_artifact_versions.source_asset_versions	-	059b5ef2983c582a4bb3674d92da8295
repository_only	COL	public.partner_onboarding_artifact_versions.source_drift_fields	-	23fa521b1bc7c8f484d06b5b722a91e0
repository_only	COL	public.partner_onboarding_artifact_versions.source_drift_invalidated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_artifact_versions.source_section_revisions	-	059b5ef2983c582a4bb3674d92da8295
repository_only	COL	public.partner_onboarding_artifact_versions.source_workspace_version	-	b45049c51d29de1eb48f58ab1f79a2a2
repository_only	COL	public.partner_onboarding_artifact_versions.superseded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_artifact_versions.version_number	-	0846d8daaad5b9e22a3e767fa06548e1
repository_only	COL	public.partner_onboarding_artifact_versions.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifact_versions_safe.approval_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions_safe.artifact_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_artifact_versions_safe.generated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_artifact_versions_safe.generation_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions_safe.generator_version	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions_safe.id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_artifact_versions_safe.partner_review_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions_safe.partner_visible_instructions	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_artifact_versions_safe.rendered_content	-	b9310e60953b8b9a4cbd63e5e212fab9
repository_only	COL	public.partner_onboarding_artifact_versions_safe.source_drift_invalidated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_artifact_versions_safe.superseded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_artifact_versions_safe.version_number	-	44819a7f8180038db73572a39e97775b
repository_only	COL	public.partner_onboarding_artifact_versions_safe.workspace_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_artifacts.artifact_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_artifacts.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_artifacts.current_version_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_artifacts.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_artifacts.lifecycle_status	-	c5635009ec911507ba1e7f4e0bceb8c6
repository_only	COL	public.partner_onboarding_artifacts.partner_record_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_artifacts.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_artifacts.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_assets.bucket_id	-	03fee6ddce1ef880f319e779ac898f7a
repository_only	COL	public.partner_onboarding_assets.byte_size	-	b45049c51d29de1eb48f58ab1f79a2a2
repository_only	COL	public.partner_onboarding_assets.category	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_assets.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_assets.deleted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_assets.deleted_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_assets.deletion_reason	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets.file_extension	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_assets.height_pixels	-	44819a7f8180038db73572a39e97775b
repository_only	COL	public.partner_onboarding_assets.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_assets.lifecycle_status	-	c8757beb35af02282bf6a5176cf41226
repository_only	COL	public.partner_onboarding_assets.media_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_assets.object_path	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_assets.original_filename	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_assets.partner_record_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_assets.replaced_by_asset_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_assets.review_reason	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets.review_status	-	f5e147840997ecb62f0645b3d75c6a35
repository_only	COL	public.partner_onboarding_assets.safe_filename	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_assets.sha256_hex	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_assets.uploaded_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_assets.uploaded_by	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_assets.width_pixels	-	44819a7f8180038db73572a39e97775b
repository_only	COL	public.partner_onboarding_assets.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_assets_safe.byte_size	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_assets_safe.category	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets_safe.created_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_assets_safe.deleted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_assets_safe.file_extension	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets_safe.height_pixels	-	44819a7f8180038db73572a39e97775b
repository_only	COL	public.partner_onboarding_assets_safe.id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_assets_safe.lifecycle_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets_safe.media_type	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets_safe.original_filename	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets_safe.replaced_by_asset_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_assets_safe.review_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets_safe.safe_filename	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_assets_safe.updated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_assets_safe.uploaded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_assets_safe.width_pixels	-	44819a7f8180038db73572a39e97775b
repository_only	COL	public.partner_onboarding_assets_safe.workspace_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_authorizations.approver_name	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_authorizations.approver_title	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_authorizations.approver_user_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_authorizations.approver_work_email	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_authorizations.authorization_timestamp	-	3b2a8765b836f06c803b60900874129c
repository_only	COL	public.partner_onboarding_authorizations.brand_assets_authorized_for_use	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_authorizations.contested_and_representation_matters_follow_escalation_plan	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_authorizations.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_authorizations.dashboard_users_authorized	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_authorizations.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_authorizations.legalease_may_prepare_draft_implementation_materials	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_authorizations.no_eligibility_or_outcome_guarantee_understood	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_authorizations.organization_information_accurate	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_authorizations.program_scope_approved_for_configuration	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_authorizations.request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_authorizations.terms_or_schema_version	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_authorizations.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_change_request_internal_notes.change_request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_change_request_internal_notes.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_change_request_internal_notes.created_by	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_change_request_internal_notes.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_change_request_internal_notes.note	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_change_requests.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_change_requests.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_change_requests.partner_response	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_change_requests.partner_safe_instructions	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_change_requests.requested_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_change_requests.requested_by	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_change_requests.resolution_reason	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_change_requests.resolved_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_change_requests.resolved_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_change_requests.responded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_change_requests.responded_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_change_requests.section_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_change_requests.status	-	847c7f730929a6a0b34d0fa789a726c8
repository_only	COL	public.partner_onboarding_change_requests.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_change_requests.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_change_requests_safe.created_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_change_requests_safe.id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_change_requests_safe.partner_response	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_change_requests_safe.partner_safe_instructions	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_change_requests_safe.requested_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_change_requests_safe.resolved_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_change_requests_safe.responded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_change_requests_safe.section_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_change_requests_safe.status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_change_requests_safe.updated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_change_requests_safe.workspace_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_contacts.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_contacts.deleted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_contacts.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_contacts.name	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_contacts.organization	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_contacts.phone	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_contacts.revision	-	a9d5906bcf464452490ed2032319f86c
repository_only	COL	public.partner_onboarding_contacts.role	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_contacts.title	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_contacts.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_contacts.work_email	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_contacts.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_idempotency.actor_user_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_idempotency.completed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_idempotency.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_idempotency.expires_at	-	3b2a8765b836f06c803b60900874129c
repository_only	COL	public.partner_onboarding_idempotency.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_idempotency.operation_key	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_idempotency.payload_hash	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_idempotency.request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_idempotency.result_section_revision	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_idempotency.result_status	-	f3bf29250f534c62a8ecbc4187b37c98
repository_only	COL	public.partner_onboarding_idempotency.result_workspace_version	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_idempotency.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_integration_events.artifact_category	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_integration_events.artifact_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_integration_events.blocker_code	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_integration_events.completion_percentage	-	0846d8daaad5b9e22a3e767fa06548e1
repository_only	COL	public.partner_onboarding_integration_events.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_integration_events.event_schema_version	-	ea6176e0008eb70cb9225a3925c8811d
repository_only	COL	public.partner_onboarding_integration_events.event_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_integration_events.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_integration_events.idempotency_key	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_integration_events.next_action_code	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_integration_events.next_action_owner	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_integration_events.occurred_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_integration_events.partner_record_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_integration_events.section_key	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_integration_events.section_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_integration_events.target_launch_date	-	675cc7757f1a295bf833cd0d72b402cb
repository_only	COL	public.partner_onboarding_integration_events.workspace_aggregate_version	-	b45049c51d29de1eb48f58ab1f79a2a2
repository_only	COL	public.partner_onboarding_integration_events.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_integration_events.workspace_status	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_approvals.approval_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_approvals.comments	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_launch_approvals.decision	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_approvals.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_launch_approvals.invalidated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_launch_approvals.recorded_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_launch_approvals.request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_launch_approvals.reviewer_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_approvals.reviewer_user_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_launch_approvals.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_launch_checks.blocking	-	60248b54b560891e8913f4dfcae35adc
repository_only	COL	public.partner_onboarding_launch_checks.category	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_checks.check_key	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_checks.checked_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_launch_checks.checked_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_launch_checks.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_launch_checks.determination	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_checks.evidence_reference	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_launch_checks.evidence_summary	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_launch_checks.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_launch_checks.invalidated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
